filename,truelabel,transform_lists,asr
ILSVRC2012_val_00007893.JPEG,493,20_14_12_9,0.100000001
ILSVRC2012_val_00031533.JPEG,494,20_14_12_9,0.800000012
ILSVRC2012_val_00020100.JPEG,495,3_10_3_12,0
ILSVRC2012_val_00043360.JPEG,496,3_10_3_12,0
ILSVRC2012_val_00004939.JPEG,497,3_10_3_12,0
ILSVRC2012_val_00034810.JPEG,498,3_10_3_12,0.699999988
ILSVRC2012_val_00002212.JPEG,499,3_10_3_12,0.800000012
ILSVRC2012_val_00015479.JPEG,500,9_1_5_8,0.800000012
ILSVRC2012_val_00041131.JPEG,501,9_1_5_8,0.699999988
ILSVRC2012_val_00008871.JPEG,502,9_1_5_8,0.200000003
ILSVRC2012_val_00004420.JPEG,503,9_1_5_8,0.400000006
ILSVRC2012_val_00037302.JPEG,504,9_1_5_8,0.899999976
ILSVRC2012_val_00012391.JPEG,505,5_11_14_3,0.899999976
ILSVRC2012_val_00029746.JPEG,506,5_11_14_3,0.200000003
ILSVRC2012_val_00022192.JPEG,507,5_11_14_3,0.600000024
ILSVRC2012_val_00045039.JPEG,508,5_11_14_3,0.899999976
ILSVRC2012_val_00026113.JPEG,509,5_11_14_3,0.899999976
ILSVRC2012_val_00027211.JPEG,510,1_10_19_13,0.200000003
ILSVRC2012_val_00020524.JPEG,511,1_10_19_13,0.800000012
ILSVRC2012_val_00049188.JPEG,512,1_10_19_13,0.5
ILSVRC2012_val_00002547.JPEG,513,1_10_19_13,0.699999988
ILSVRC2012_val_00022123.JPEG,514,1_10_19_13,1
ILSVRC2012_val_00032152.JPEG,515,1_1_7_1,0.5
ILSVRC2012_val_00004667.JPEG,516,1_1_7_1,0.400000006
ILSVRC2012_val_00038038.JPEG,517,1_1_7_1,0
ILSVRC2012_val_00001689.JPEG,518,1_1_7_1,0.300000012
ILSVRC2012_val_00003971.JPEG,519,1_1_7_1,0.200000003
ILSVRC2012_val_00015227.JPEG,520,10_9_14_9,0.699999988
ILSVRC2012_val_00012686.JPEG,521,10_9_14_9,1
ILSVRC2012_val_00017462.JPEG,522,10_9_14_9,0.800000012
ILSVRC2012_val_00040888.JPEG,523,10_9_14_9,0.800000012
ILSVRC2012_val_00008790.JPEG,524,10_9_14_9,1
ILSVRC2012_val_00031337.JPEG,525,7_5_19_18,0.200000003
ILSVRC2012_val_00044861.JPEG,526,7_5_19_18,0
ILSVRC2012_val_00032155.JPEG,527,7_5_19_18,0.400000006
ILSVRC2012_val_00011934.JPEG,528,7_5_19_18,0
ILSVRC2012_val_00000493.JPEG,529,7_5_19_18,0.600000024
ILSVRC2012_val_00028203.JPEG,530,19_11_17_5,0.600000024
ILSVRC2012_val_00034569.JPEG,531,19_11_17_5,0.200000003
ILSVRC2012_val_00044668.JPEG,532,19_11_17_5,0.400000006
ILSVRC2012_val_00020166.JPEG,533,19_11_17_5,0.200000003
ILSVRC2012_val_00034409.JPEG,534,19_11_17_5,0.600000024
ILSVRC2012_val_00018191.JPEG,535,19_20_4_17,0
ILSVRC2012_val_00030985.JPEG,536,19_20_4_17,0
ILSVRC2012_val_00020384.JPEG,537,19_20_4_17,0
ILSVRC2012_val_00025220.JPEG,538,19_20_4_17,0
ILSVRC2012_val_00035316.JPEG,539,19_20_4_17,0
ILSVRC2012_val_00005973.JPEG,540,15_3_2_11,0.100000001
ILSVRC2012_val_00015169.JPEG,541,15_3_2_11,0.200000003
ILSVRC2012_val_00044401.JPEG,542,15_3_2_11,0.800000012
ILSVRC2012_val_00030287.JPEG,543,15_3_2_11,0
ILSVRC2012_val_00042985.JPEG,544,15_3_2_11,0.5
ILSVRC2012_val_00049117.JPEG,545,11_18_12_10,0
ILSVRC2012_val_00000467.JPEG,546,11_18_12_10,0.100000001
ILSVRC2012_val_00023549.JPEG,547,11_18_12_10,0.200000003
ILSVRC2012_val_00003906.JPEG,548,11_18_12_10,0.5
ILSVRC2012_val_00021245.JPEG,549,11_18_12_10,0.100000001
ILSVRC2012_val_00011147.JPEG,550,9_13_3_15,0.899999976
ILSVRC2012_val_00035194.JPEG,551,9_13_3_15,0.800000012
ILSVRC2012_val_00004588.JPEG,552,9_13_3_15,1
ILSVRC2012_val_00016690.JPEG,553,9_13_3_15,1
ILSVRC2012_val_00001859.JPEG,554,9_13_3_15,0.800000012
ILSVRC2012_val_00003050.JPEG,555,14_6_14_1,0.600000024
ILSVRC2012_val_00046746.JPEG,556,14_6_14_1,0.600000024
ILSVRC2012_val_00016874.JPEG,557,14_6_14_1,0.899999976
ILSVRC2012_val_00013749.JPEG,558,14_6_14_1,0.899999976
ILSVRC2012_val_00035229.JPEG,559,14_6_14_1,0.5
ILSVRC2012_val_00020866.JPEG,560,17_10_18_8,0
ILSVRC2012_val_00045842.JPEG,561,17_10_18_8,0.200000003
ILSVRC2012_val_00040490.JPEG,562,17_10_18_8,0.300000012
ILSVRC2012_val_00044261.JPEG,563,17_10_18_8,0.400000006
ILSVRC2012_val_00041363.JPEG,564,17_10_18_8,0.200000003
ILSVRC2012_val_00002009.JPEG,565,2_3_2_10,0
ILSVRC2012_val_00022754.JPEG,566,2_3_2_10,0.400000006
ILSVRC2012_val_00047824.JPEG,567,2_3_2_10,0.800000012
ILSVRC2012_val_00042396.JPEG,568,2_3_2_10,0.899999976
ILSVRC2012_val_00034001.JPEG,569,2_3_2_10,0.800000012
ILSVRC2012_val_00007659.JPEG,570,12_15_19_20,0.300000012
ILSVRC2012_val_00035913.JPEG,571,12_15_19_20,0.200000003
ILSVRC2012_val_00020735.JPEG,572,12_15_19_20,0.400000006
ILSVRC2012_val_00018136.JPEG,573,12_15_19_20,0
ILSVRC2012_val_00035519.JPEG,574,12_15_19_20,0
ILSVRC2012_val_00027473.JPEG,575,15_14_16_11,0.400000006
ILSVRC2012_val_00045286.JPEG,576,15_14_16_11,0.600000024
ILSVRC2012_val_00030989.JPEG,577,15_14_16_11,1
ILSVRC2012_val_00007280.JPEG,578,15_14_16_11,0.899999976
ILSVRC2012_val_00018721.JPEG,579,15_14_16_11,0.899999976
ILSVRC2012_val_00035352.JPEG,580,5_6_20_15,0
ILSVRC2012_val_00023023.JPEG,581,5_6_20_15,0.800000012
ILSVRC2012_val_00044020.JPEG,582,5_6_20_15,0.400000006
ILSVRC2012_val_00049971.JPEG,583,5_6_20_15,0.600000024
ILSVRC2012_val_00012815.JPEG,584,5_6_20_15,0.400000006
ILSVRC2012_val_00044434.JPEG,585,9_8_2_5,0.600000024
ILSVRC2012_val_00026532.JPEG,586,9_8_2_5,0
ILSVRC2012_val_00026527.JPEG,587,9_8_2_5,1
ILSVRC2012_val_00035224.JPEG,588,9_8_2_5,0.100000001
ILSVRC2012_val_00005824.JPEG,589,9_8_2_5,0.5
ILSVRC2012_val_00022639.JPEG,590,7_9_15_5,0.699999988
ILSVRC2012_val_00010515.JPEG,591,7_9_15_5,1
ILSVRC2012_val_00022187.JPEG,592,7_9_15_5,1
ILSVRC2012_val_00040271.JPEG,593,7_9_15_5,0.800000012
ILSVRC2012_val_00043409.JPEG,594,7_9_15_5,0.600000024
ILSVRC2012_val_00003459.JPEG,595,1_17_3_18,0.300000012
ILSVRC2012_val_00002588.JPEG,596,1_17_3_18,0.5
ILSVRC2012_val_00045052.JPEG,597,1_17_3_18,0.100000001
ILSVRC2012_val_00017088.JPEG,598,1_17_3_18,0.699999988
ILSVRC2012_val_00004072.JPEG,599,1_17_3_18,1
ILSVRC2012_val_00018267.JPEG,600,2_10_14_5,0.899999976
ILSVRC2012_val_00037682.JPEG,601,2_10_14_5,0.200000003
ILSVRC2012_val_00001827.JPEG,602,2_10_14_5,0.699999988
ILSVRC2012_val_00033463.JPEG,603,2_10_14_5,1
ILSVRC2012_val_00044178.JPEG,604,2_10_14_5,1
ILSVRC2012_val_00045131.JPEG,605,1_11_2_19,1
ILSVRC2012_val_00000910.JPEG,606,1_11_2_19,0.600000024
ILSVRC2012_val_00039391.JPEG,607,1_11_2_19,0.200000003
ILSVRC2012_val_00048648.JPEG,608,1_11_2_19,0
ILSVRC2012_val_00019410.JPEG,609,1_11_2_19,0.600000024
ILSVRC2012_val_00025275.JPEG,610,11_13_10_11,0.400000006
ILSVRC2012_val_00023694.JPEG,611,11_13_10_11,1
ILSVRC2012_val_00019836.JPEG,612,11_13_10_11,0.300000012
ILSVRC2012_val_00021732.JPEG,613,11_13_10_11,1
ILSVRC2012_val_00026587.JPEG,614,11_13_10_11,0.699999988
ILSVRC2012_val_00016221.JPEG,615,16_11_10_9,0.899999976
ILSVRC2012_val_00049916.JPEG,616,16_11_10_9,0.899999976
ILSVRC2012_val_00038063.JPEG,617,16_11_10_9,0.899999976
ILSVRC2012_val_00002347.JPEG,618,16_11_10_9,0.800000012
ILSVRC2012_val_00030334.JPEG,619,16_11_10_9,0.899999976
ILSVRC2012_val_00007373.JPEG,620,19_19_8_18,0
ILSVRC2012_val_00021670.JPEG,621,19_19_8_18,0
ILSVRC2012_val_00036313.JPEG,622,19_19_8_18,0
ILSVRC2012_val_00024027.JPEG,623,19_19_8_18,0.5
ILSVRC2012_val_00027584.JPEG,624,19_19_8_18,0.200000003
ILSVRC2012_val_00009001.JPEG,625,10_12_10_15,0.400000006
ILSVRC2012_val_00041936.JPEG,626,10_12_10_15,0.300000012
ILSVRC2012_val_00009022.JPEG,627,10_12_10_15,0.800000012
ILSVRC2012_val_00002661.JPEG,628,10_12_10_15,0.5
ILSVRC2012_val_00009386.JPEG,629,10_12_10_15,0.100000001
ILSVRC2012_val_00009868.JPEG,630,6_13_20_18,0.300000012
ILSVRC2012_val_00036956.JPEG,631,6_13_20_18,0.699999988
ILSVRC2012_val_00016702.JPEG,632,6_13_20_18,0.600000024
ILSVRC2012_val_00031152.JPEG,633,6_13_20_18,0.100000001
ILSVRC2012_val_00011010.JPEG,634,6_13_20_18,0.300000012
ILSVRC2012_val_00026009.JPEG,635,7_19_3_5,0.899999976
ILSVRC2012_val_00001638.JPEG,636,7_19_3_5,0.699999988
ILSVRC2012_val_00002203.JPEG,637,7_19_3_5,0.899999976
ILSVRC2012_val_00007816.JPEG,638,7_19_3_5,1
ILSVRC2012_val_00016749.JPEG,639,7_19_3_5,0.400000006
ILSVRC2012_val_00027367.JPEG,640,10_12_20_7,0.200000003
ILSVRC2012_val_00047710.JPEG,641,10_12_20_7,0.300000012
ILSVRC2012_val_00011017.JPEG,642,10_12_20_7,0
ILSVRC2012_val_00032913.JPEG,643,10_12_20_7,1
ILSVRC2012_val_00041722.JPEG,644,10_12_20_7,0.5
ILSVRC2012_val_00012536.JPEG,645,15_19_13_10,0.100000001
ILSVRC2012_val_00013018.JPEG,646,15_19_13_10,0.300000012
ILSVRC2012_val_00018274.JPEG,647,15_19_13_10,0.400000006
ILSVRC2012_val_00031901.JPEG,648,15_19_13_10,0.200000003
ILSVRC2012_val_00008924.JPEG,649,15_19_13_10,0.899999976
ILSVRC2012_val_00019164.JPEG,650,13_10_13_9,0.899999976
ILSVRC2012_val_00034707.JPEG,651,13_10_13_9,0.899999976
ILSVRC2012_val_00030032.JPEG,652,13_10_13_9,0.899999976
ILSVRC2012_val_00044392.JPEG,653,13_10_13_9,0.300000012
ILSVRC2012_val_00027157.JPEG,654,13_10_13_9,0.899999976
ILSVRC2012_val_00014221.JPEG,655,20_18_10_6,0
ILSVRC2012_val_00042351.JPEG,656,20_18_10_6,0
ILSVRC2012_val_00042034.JPEG,657,20_18_10_6,0
ILSVRC2012_val_00024804.JPEG,658,20_18_10_6,0
ILSVRC2012_val_00011309.JPEG,659,20_18_10_6,0
ILSVRC2012_val_00009264.JPEG,660,2_13_7_2,0.699999988
ILSVRC2012_val_00013826.JPEG,661,2_13_7_2,0.100000001
ILSVRC2012_val_00028466.JPEG,662,2_13_7_2,1
ILSVRC2012_val_00024251.JPEG,663,2_13_7_2,0.400000006
ILSVRC2012_val_00049172.JPEG,664,2_13_7_2,0.800000012
ILSVRC2012_val_00049818.JPEG,665,9_12_14_5,0.600000024
ILSVRC2012_val_00037911.JPEG,666,9_12_14_5,0.800000012
ILSVRC2012_val_00026799.JPEG,667,9_12_14_5,0.800000012
ILSVRC2012_val_00047098.JPEG,668,9_12_14_5,0
ILSVRC2012_val_00005843.JPEG,669,9_12_14_5,0.400000006
ILSVRC2012_val_00030174.JPEG,670,13_19_5_17,0.300000012
ILSVRC2012_val_00001661.JPEG,671,13_19_5_17,0
ILSVRC2012_val_00032531.JPEG,672,13_19_5_17,0.600000024
ILSVRC2012_val_00039149.JPEG,673,13_19_5_17,0.899999976
ILSVRC2012_val_00018002.JPEG,674,13_19_5_17,0.699999988
ILSVRC2012_val_00027298.JPEG,675,13_3_2_7,0.200000003
ILSVRC2012_val_00013486.JPEG,676,13_3_2_7,0
ILSVRC2012_val_00002500.JPEG,677,13_3_2_7,0.300000012
ILSVRC2012_val_00027572.JPEG,678,13_3_2_7,0.300000012
ILSVRC2012_val_00027342.JPEG,679,13_3_2_7,0.100000001
ILSVRC2012_val_00046322.JPEG,680,2_3_10_17,1
ILSVRC2012_val_00024777.JPEG,681,2_3_10_17,1
ILSVRC2012_val_00031825.JPEG,682,2_3_10_17,0.100000001
ILSVRC2012_val_00026306.JPEG,683,2_3_10_17,0.300000012
ILSVRC2012_val_00031148.JPEG,684,2_3_10_17,0
ILSVRC2012_val_00001380.JPEG,685,2_2_6_14,0.5
ILSVRC2012_val_00028014.JPEG,686,2_2_6_14,0.800000012
ILSVRC2012_val_00010816.JPEG,687,2_2_6_14,0.699999988
ILSVRC2012_val_00029074.JPEG,688,2_2_6_14,0.899999976
ILSVRC2012_val_00009526.JPEG,689,2_2_6_14,0.899999976
ILSVRC2012_val_00048912.JPEG,690,7_8_10_1,0.699999988
ILSVRC2012_val_00041244.JPEG,691,7_8_10_1,0.400000006
ILSVRC2012_val_00027639.JPEG,692,7_8_10_1,0.300000012
ILSVRC2012_val_00008700.JPEG,693,7_8_10_1,0.400000006
ILSVRC2012_val_00020720.JPEG,694,7_8_10_1,0.100000001
ILSVRC2012_val_00002716.JPEG,695,12_6_13_4,0.300000012
ILSVRC2012_val_00026670.JPEG,696,12_6_13_4,0.899999976
ILSVRC2012_val_00040480.JPEG,697,12_6_13_4,0.200000003
ILSVRC2012_val_00042265.JPEG,698,12_6_13_4,0
ILSVRC2012_val_00006391.JPEG,699,12_6_13_4,0.100000001
ILSVRC2012_val_00009790.JPEG,700,17_11_6_8,0.899999976
ILSVRC2012_val_00011324.JPEG,701,17_11_6_8,0.400000006
ILSVRC2012_val_00048531.JPEG,702,17_11_6_8,0.699999988
ILSVRC2012_val_00012464.JPEG,703,17_11_6_8,0.5
ILSVRC2012_val_00018258.JPEG,704,17_11_6_8,0.699999988
ILSVRC2012_val_00018861.JPEG,705,10_9_10_12,0.800000012
ILSVRC2012_val_00003941.JPEG,706,10_9_10_12,0.899999976
ILSVRC2012_val_00012227.JPEG,707,10_9_10_12,0.800000012
ILSVRC2012_val_00045458.JPEG,708,10_9_10_12,0.200000003
ILSVRC2012_val_00029339.JPEG,709,10_9_10_12,0.400000006
ILSVRC2012_val_00008499.JPEG,710,18_14_17_10,0.800000012
ILSVRC2012_val_00001754.JPEG,711,18_14_17_10,0.800000012
ILSVRC2012_val_00000656.JPEG,712,18_14_17_10,0.899999976
ILSVRC2012_val_00013830.JPEG,713,18_14_17_10,0.800000012
ILSVRC2012_val_00045977.JPEG,714,18_14_17_10,0.800000012
ILSVRC2012_val_00002912.JPEG,715,19_19_13_17,0.800000012
ILSVRC2012_val_00042948.JPEG,716,19_19_13_17,0
ILSVRC2012_val_00026922.JPEG,717,19_19_13_17,0.600000024
ILSVRC2012_val_00042285.JPEG,718,19_19_13_17,0.699999988
ILSVRC2012_val_00049380.JPEG,719,19_19_13_17,0.600000024
ILSVRC2012_val_00039122.JPEG,720,7_19_12_3,0.100000001
ILSVRC2012_val_00023366.JPEG,721,7_19_12_3,0.400000006
ILSVRC2012_val_00022625.JPEG,722,7_19_12_3,0.200000003
ILSVRC2012_val_00027748.JPEG,723,7_19_12_3,0.600000024
ILSVRC2012_val_00045572.JPEG,724,7_19_12_3,0
ILSVRC2012_val_00025049.JPEG,725,1_15_5_3,0.400000006
ILSVRC2012_val_00037962.JPEG,726,1_15_5_3,1
ILSVRC2012_val_00025843.JPEG,727,1_15_5_3,0.800000012
ILSVRC2012_val_00036707.JPEG,728,1_15_5_3,0.899999976
ILSVRC2012_val_00020253.JPEG,729,1_15_5_3,1
ILSVRC2012_val_00000968.JPEG,730,12_4_9_4,0
ILSVRC2012_val_00048793.JPEG,731,12_4_9_4,0.899999976
ILSVRC2012_val_00039500.JPEG,732,12_4_9_4,0.800000012
ILSVRC2012_val_00043573.JPEG,733,12_4_9_4,0.300000012
ILSVRC2012_val_00035221.JPEG,734,12_4_9_4,0.600000024
ILSVRC2012_val_00029677.JPEG,735,3_9_1_9,0.600000024
ILSVRC2012_val_00025625.JPEG,736,3_9_1_9,0.5
ILSVRC2012_val_00033968.JPEG,737,3_9_1_9,0.699999988
ILSVRC2012_val_00006804.JPEG,738,3_9_1_9,0.600000024
ILSVRC2012_val_00044105.JPEG,739,3_9_1_9,0.300000012
ILSVRC2012_val_00021444.JPEG,740,9_6_20_2,0.899999976
ILSVRC2012_val_00031327.JPEG,741,9_6_20_2,0
ILSVRC2012_val_00032968.JPEG,742,9_6_20_2,1
ILSVRC2012_val_00033648.JPEG,743,9_6_20_2,0.400000006
ILSVRC2012_val_00030783.JPEG,744,9_6_20_2,0.899999976
ILSVRC2012_val_00002236.JPEG,745,8_11_18_6,0
ILSVRC2012_val_00044487.JPEG,746,8_11_18_6,0
ILSVRC2012_val_00041453.JPEG,747,8_11_18_6,0
ILSVRC2012_val_00047620.JPEG,748,8_11_18_6,0
ILSVRC2012_val_00015890.JPEG,749,8_11_18_6,0
ILSVRC2012_val_00035641.JPEG,750,16_19_11_6,0.200000003
ILSVRC2012_val_00019285.JPEG,751,16_19_11_6,0.800000012
ILSVRC2012_val_00013012.JPEG,752,16_19_11_6,0.400000006
ILSVRC2012_val_00009437.JPEG,753,16_19_11_6,0.5
ILSVRC2012_val_00047018.JPEG,754,16_19_11_6,0.800000012
ILSVRC2012_val_00021724.JPEG,755,17_12_19_10,0
ILSVRC2012_val_00001394.JPEG,756,17_12_19_10,0
ILSVRC2012_val_00048998.JPEG,757,17_12_19_10,0.899999976
ILSVRC2012_val_00010458.JPEG,758,17_12_19_10,0.300000012
ILSVRC2012_val_00032853.JPEG,759,17_12_19_10,0.200000003
ILSVRC2012_val_00005541.JPEG,760,1_1_12_10,0.5
ILSVRC2012_val_00040666.JPEG,761,1_1_12_10,0.400000006
ILSVRC2012_val_00043286.JPEG,762,1_1_12_10,0
ILSVRC2012_val_00026654.JPEG,763,1_1_12_10,0.200000003
ILSVRC2012_val_00033991.JPEG,764,1_1_12_10,0.5
ILSVRC2012_val_00017053.JPEG,765,11_19_6_17,0
ILSVRC2012_val_00004125.JPEG,766,11_19_6_17,0.600000024
ILSVRC2012_val_00039841.JPEG,767,11_19_6_17,0.100000001
ILSVRC2012_val_00019387.JPEG,768,11_19_6_17,1
ILSVRC2012_val_00017428.JPEG,769,11_19_6_17,0.5
ILSVRC2012_val_00019670.JPEG,770,12_19_14_4,0.699999988
ILSVRC2012_val_00041875.JPEG,771,12_19_14_4,0.200000003
ILSVRC2012_val_00020995.JPEG,772,12_19_14_4,0.100000001
ILSVRC2012_val_00002342.JPEG,773,12_19_14_4,0.800000012
ILSVRC2012_val_00029389.JPEG,774,12_19_14_4,0.300000012
ILSVRC2012_val_00028859.JPEG,775,17_4_17_14,0.899999976
ILSVRC2012_val_00036922.JPEG,776,17_4_17_14,0.400000006
ILSVRC2012_val_00003236.JPEG,777,17_4_17_14,0.600000024
ILSVRC2012_val_00035230.JPEG,778,17_4_17_14,0.699999988
ILSVRC2012_val_00028711.JPEG,779,17_4_17_14,0.699999988
ILSVRC2012_val_00009142.JPEG,780,12_17_14_6,0.600000024
ILSVRC2012_val_00036427.JPEG,781,12_17_14_6,0
ILSVRC2012_val_00010831.JPEG,782,12_17_14_6,0.400000006
ILSVRC2012_val_00014344.JPEG,783,12_17_14_6,0.400000006
ILSVRC2012_val_00048020.JPEG,784,12_17_14_6,0.600000024
ILSVRC2012_val_00004862.JPEG,785,4_10_13_18,0.899999976
ILSVRC2012_val_00023109.JPEG,786,4_10_13_18,0.200000003
ILSVRC2012_val_00023309.JPEG,787,4_10_13_18,0.400000006
ILSVRC2012_val_00000455.JPEG,788,4_10_13_18,0.200000003
ILSVRC2012_val_00025794.JPEG,789,4_10_13_18,0
ILSVRC2012_val_00007861.JPEG,790,17_2_18_4,0
ILSVRC2012_val_00001316.JPEG,791,17_2_18_4,0
ILSVRC2012_val_00035208.JPEG,792,17_2_18_4,0
ILSVRC2012_val_00022707.JPEG,793,17_2_18_4,0
ILSVRC2012_val_00013908.JPEG,794,17_2_18_4,0
ILSVRC2012_val_00029671.JPEG,795,1_2_13_3,0.100000001
ILSVRC2012_val_00033171.JPEG,796,1_2_13_3,0
ILSVRC2012_val_00030152.JPEG,797,1_2_13_3,1
ILSVRC2012_val_00022477.JPEG,798,1_2_13_3,0.5
ILSVRC2012_val_00011546.JPEG,799,1_2_13_3,0.300000012
ILSVRC2012_val_00017131.JPEG,800,16_16_13_3,0.100000001
ILSVRC2012_val_00027861.JPEG,801,16_16_13_3,1
ILSVRC2012_val_00029893.JPEG,802,16_16_13_3,0.400000006
ILSVRC2012_val_00027764.JPEG,803,16_16_13_3,1
ILSVRC2012_val_00010748.JPEG,804,16_16_13_3,0.600000024
ILSVRC2012_val_00026358.JPEG,805,3_6_17_3,0.699999988
ILSVRC2012_val_00039845.JPEG,806,3_6_17_3,0.400000006
ILSVRC2012_val_00015473.JPEG,807,3_6_17_3,0.300000012
ILSVRC2012_val_00045907.JPEG,808,3_6_17_3,0.100000001
ILSVRC2012_val_00043587.JPEG,809,3_6_17_3,1
ILSVRC2012_val_00029588.JPEG,810,14_20_10_11,0.5
ILSVRC2012_val_00046781.JPEG,811,14_20_10_11,0.100000001
ILSVRC2012_val_00033013.JPEG,812,14_20_10_11,0.600000024
ILSVRC2012_val_00027279.JPEG,813,14_20_10_11,0.5
ILSVRC2012_val_00019970.JPEG,814,14_20_10_11,0.400000006
ILSVRC2012_val_00007259.JPEG,815,8_6_15_20,1
ILSVRC2012_val_00017098.JPEG,816,8_6_15_20,0.800000012
ILSVRC2012_val_00035603.JPEG,817,8_6_15_20,0.200000003
ILSVRC2012_val_00047625.JPEG,818,8_6_15_20,0.5
ILSVRC2012_val_00032945.JPEG,819,8_6_15_20,0.100000001
ILSVRC2012_val_00007826.JPEG,820,11_3_7_16,0.100000001
ILSVRC2012_val_00008764.JPEG,821,11_3_7_16,0.300000012
ILSVRC2012_val_00017859.JPEG,822,11_3_7_16,1
ILSVRC2012_val_00024810.JPEG,823,11_3_7_16,0.899999976
ILSVRC2012_val_00022281.JPEG,824,11_3_7_16,0.200000003
ILSVRC2012_val_00005047.JPEG,825,9_16_4_7,0.800000012
ILSVRC2012_val_00035635.JPEG,826,9_16_4_7,0.800000012
ILSVRC2012_val_00047861.JPEG,827,9_16_4_7,1
ILSVRC2012_val_00045449.JPEG,828,9_16_4_7,0.100000001
ILSVRC2012_val_00017135.JPEG,829,9_16_4_7,0.800000012
ILSVRC2012_val_00006309.JPEG,830,13_18_9_1,0.100000001
ILSVRC2012_val_00030425.JPEG,831,13_18_9_1,0.100000001
ILSVRC2012_val_00022823.JPEG,832,13_18_9_1,0
ILSVRC2012_val_00046371.JPEG,833,13_18_9_1,0
ILSVRC2012_val_00022620.JPEG,834,13_18_9_1,0
ILSVRC2012_val_00013886.JPEG,835,4_11_3_13,0.699999988
ILSVRC2012_val_00043739.JPEG,836,4_11_3_13,1
ILSVRC2012_val_00019127.JPEG,837,4_11_3_13,0.400000006
ILSVRC2012_val_00031584.JPEG,838,4_11_3_13,0.600000024
ILSVRC2012_val_00036570.JPEG,839,4_11_3_13,0.800000012
ILSVRC2012_val_00038364.JPEG,840,14_18_6_11,0
ILSVRC2012_val_00049185.JPEG,841,14_18_6_11,0
ILSVRC2012_val_00030235.JPEG,842,14_18_6_11,0
ILSVRC2012_val_00049797.JPEG,843,14_18_6_11,0.100000001
ILSVRC2012_val_00027671.JPEG,844,14_18_6_11,0
ILSVRC2012_val_00041555.JPEG,845,5_14_16_7,0.400000006
ILSVRC2012_val_00026919.JPEG,846,5_14_16_7,0.5
ILSVRC2012_val_00028659.JPEG,847,5_14_16_7,0.800000012
ILSVRC2012_val_00007718.JPEG,848,5_14_16_7,0.899999976
ILSVRC2012_val_00022012.JPEG,849,5_14_16_7,0.699999988
ILSVRC2012_val_00004769.JPEG,850,5_1_1_15,0.800000012
ILSVRC2012_val_00031193.JPEG,851,5_1_1_15,0.899999976
ILSVRC2012_val_00011318.JPEG,852,5_1_1_15,0
ILSVRC2012_val_00045330.JPEG,853,5_1_1_15,1
ILSVRC2012_val_00033774.JPEG,854,5_1_1_15,0.600000024
ILSVRC2012_val_00032028.JPEG,855,8_13_4_6,0.699999988
ILSVRC2012_val_00038305.JPEG,856,8_13_4_6,0.899999976
ILSVRC2012_val_00012217.JPEG,857,8_13_4_6,0.600000024
ILSVRC2012_val_00004121.JPEG,858,8_13_4_6,0.699999988
ILSVRC2012_val_00019534.JPEG,859,8_13_4_6,0.899999976
ILSVRC2012_val_00001820.JPEG,860,12_14_18_13,0.100000001
ILSVRC2012_val_00021246.JPEG,861,12_14_18_13,0.699999988
ILSVRC2012_val_00008917.JPEG,862,12_14_18_13,0.400000006
ILSVRC2012_val_00039521.JPEG,863,12_14_18_13,0
ILSVRC2012_val_00031782.JPEG,864,12_14_18_13,0
ILSVRC2012_val_00041317.JPEG,865,15_13_14_19,0.800000012
ILSVRC2012_val_00020921.JPEG,866,15_13_14_19,0.899999976
ILSVRC2012_val_00001797.JPEG,867,15_13_14_19,0.100000001
ILSVRC2012_val_00040453.JPEG,868,15_13_14_19,0.699999988
ILSVRC2012_val_00004331.JPEG,869,15_13_14_19,0.899999976
ILSVRC2012_val_00007936.JPEG,870,18_9_14_18,0.600000024
ILSVRC2012_val_00027411.JPEG,871,18_9_14_18,0.5
ILSVRC2012_val_00043853.JPEG,872,18_9_14_18,0
ILSVRC2012_val_00028357.JPEG,873,18_9_14_18,0.5
ILSVRC2012_val_00000795.JPEG,874,18_9_14_18,0.699999988
ILSVRC2012_val_00016735.JPEG,875,2_15_18_1,0
ILSVRC2012_val_00037884.JPEG,876,2_15_18_1,0.300000012
ILSVRC2012_val_00040016.JPEG,877,2_15_18_1,0
ILSVRC2012_val_00044924.JPEG,878,2_15_18_1,0.100000001
ILSVRC2012_val_00041545.JPEG,879,2_15_18_1,0
ILSVRC2012_val_00028714.JPEG,880,6_6_12_13,0.899999976
ILSVRC2012_val_00006958.JPEG,881,6_6_12_13,0
ILSVRC2012_val_00019601.JPEG,882,6_6_12_13,0.800000012
ILSVRC2012_val_00031654.JPEG,883,6_6_12_13,0.600000024
ILSVRC2012_val_00029686.JPEG,884,6_6_12_13,0.800000012
ILSVRC2012_val_00035435.JPEG,885,14_19_8_7,1
ILSVRC2012_val_00045040.JPEG,886,14_19_8_7,0.300000012
ILSVRC2012_val_00000036.JPEG,887,14_19_8_7,0
ILSVRC2012_val_00009733.JPEG,888,14_19_8_7,0.200000003
ILSVRC2012_val_00008690.JPEG,889,14_19_8_7,0.600000024
ILSVRC2012_val_00025623.JPEG,890,5_2_4_13,0.300000012
ILSVRC2012_val_00011944.JPEG,891,5_2_4_13,1
ILSVRC2012_val_00024764.JPEG,892,5_2_4_13,0.899999976
ILSVRC2012_val_00007169.JPEG,893,5_2_4_13,1
